2024-09-10T07:45:53.943Z P:11236 T:12948] ModelLoadManager::LoadDesiredTypes,Loading type: Passwords
2024-09-10T07:45:53.943Z P:11236 T:12948] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill Profiles
2024-09-10T07:45:53.943Z P:11236 T:12948] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill
2024-09-10T07:45:53.944Z P:11236 T:12948] ModelLoadManager::ModelLoadCallback,Load Passwords: success
2024-09-10T07:45:53.944Z P:11236 T:12948] ModelLoadManager::ModelLoadCallback,Load Autofill Profiles: success
2024-09-10T07:45:53.944Z P:11236 T:12948] ModelLoadManager::ModelLoadCallback,Load Autofill: success
2024-09-10T07:45:53.944Z P:11236 T:12948] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-10T07:45:53.944Z P:11236 T:12948] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-10T07:45:53.944Z P:11236 T:12948] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T07:45:53.944Z P:11236 T:15348] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T07:45:53.948Z P:11236 T:12948] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 3
2024-09-10T07:45:53.948Z P:11236 T:12948] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 3 and next configuring types are: Preferences, Passwords, Device Info, Send Tab To Self, Edge E Drop
2024-09-10T07:45:53.948Z P:11236 T:12948] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: Passwords, Encryption Keys
2024-09-10T07:45:53.948Z P:11236 T:15348] SyncManagerImpl::ConfigureSyncer,Types to download: Passwords, Encryption Keys
2024-09-10T07:45:56.236Z P:11236 T:12948] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 2
2024-09-10T07:45:56.236Z P:11236 T:12948] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 2 and next configuring types are: Bookmarks
2024-09-10T07:45:56.236Z P:11236 T:12948] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T07:45:56.236Z P:11236 T:15348] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T07:45:56.236Z P:11236 T:12948] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 1
2024-09-10T07:45:56.243Z P:11236 T:12948] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 1 and next configuring types are: Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, User Consents, Web Apps, Collection, Edge Hub App Usage, Edge Tab Group, Edge Wallet
2024-09-10T07:45:56.243Z P:11236 T:12948] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T07:45:56.243Z P:11236 T:15348] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T07:45:56.248Z P:11236 T:12948] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 0
2024-09-10T07:45:56.255Z P:11236 T:12948] SyncServiceImpl::OnConfigureDone,Configure DataTypeManager with: Ok
2024-09-10T07:45:57.792Z P:11236 T:15348] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T07:46:03.887Z P:11236 T:15348] Commit::PostAndProcessResponse,Process Preferences: Success
2024-09-10T07:50:01.041Z P:11236 T:12948] SyncServiceImpl::ResetEngine,Reset engine with reason: 0
2024-09-10T07:50:35.335Z P:19096 T:3728] SyncServiceImpl::Initialize,SyncState after authenticated was: FeatureCanStart
2024-09-10T07:50:37.324Z P:19096 T:3728] SyncServiceImpl::TryStartImpl,Try to start sync engine
2024-09-10T07:50:37.326Z P:19096 T:4332] SyncManagerImpl::ConfigureSyncer,Types to download: Encryption Keys
2024-09-10T07:50:37.395Z P:19096 T:3728] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-10T07:50:37.395Z P:19096 T:3728] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-10T07:50:37.395Z P:19096 T:3728] SyncServiceImpl::CredentialsChanged,Credentials changed for: EdgeSyncScopeNew
2024-09-10T07:50:37.867Z P:19096 T:3728] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-10T07:50:37.867Z P:19096 T:3728] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-10T07:50:37.867Z P:19096 T:3728] SyncServiceImpl::CredentialsChangedForKeyData,Credentials changed for: EdgeSyncKeyDataScope
2024-09-10T07:50:38.471Z P:19096 T:3728] SyncServiceImpl::OnEngineInitialized,Initialize engine with: Success
2024-09-10T07:50:38.478Z P:19096 T:3728] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: Passwords, Autofill Profiles, Autofill
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Bookmarks: success
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Bookmarks
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Preferences
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Typed URLs
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Extensions
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Sessions
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Extension settings
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: History Delete Directives
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Device Info
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: User Consents
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Send Tab To Self
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Web Apps
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Collection
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Edge E Drop
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Hub App Usage
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Tab Group
2024-09-10T07:50:38.479Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Wallet
2024-09-10T07:50:38.487Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Preferences: success
2024-09-10T07:50:38.487Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Extensions: success
2024-09-10T07:50:38.487Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Typed URLs: success
2024-09-10T07:50:38.487Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load History Delete Directives: success
2024-09-10T07:50:38.487Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Extension settings: success
2024-09-10T07:50:38.487Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Device Info: success
2024-09-10T07:50:38.487Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load User Consents: success
2024-09-10T07:50:38.487Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Send Tab To Self: success
2024-09-10T07:50:38.488Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Web Apps: success
2024-09-10T07:50:38.488Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Collection: success
2024-09-10T07:50:38.488Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Edge Hub App Usage: success
2024-09-10T07:50:38.488Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Edge E Drop: success
2024-09-10T07:50:38.488Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Edge Tab Group: success
2024-09-10T07:50:38.488Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Edge Wallet: success
2024-09-10T07:50:38.495Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Sessions: success
2024-09-10T07:50:38.495Z P:19096 T:3728] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-10T07:50:38.495Z P:19096 T:3728] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-10T07:50:38.496Z P:19096 T:3728] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T07:50:39.310Z P:19096 T:20408] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T07:50:39.313Z P:19096 T:3728] DataTypeManagerImpl::ConfigurationCompleted,Need reconfigure with failed types: 
2024-09-10T07:50:39.313Z P:19096 T:3728] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Passwords, Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: 
2024-09-10T07:50:39.313Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Passwords
2024-09-10T07:50:39.313Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill Profiles
2024-09-10T07:50:39.313Z P:19096 T:3728] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill
2024-09-10T07:50:39.313Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Passwords: success
2024-09-10T07:50:39.313Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Autofill Profiles: success
2024-09-10T07:50:39.313Z P:19096 T:3728] ModelLoadManager::ModelLoadCallback,Load Autofill: success
2024-09-10T07:50:39.313Z P:19096 T:3728] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-10T07:50:39.313Z P:19096 T:3728] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-10T07:50:39.314Z P:19096 T:3728] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T07:50:39.314Z P:19096 T:20408] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T07:50:39.314Z P:19096 T:3728] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 3
2024-09-10T07:50:39.315Z P:19096 T:3728] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 3 and next configuring types are: Preferences, Passwords, Device Info, Send Tab To Self, Edge E Drop
2024-09-10T07:50:39.315Z P:19096 T:3728] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: Passwords, Encryption Keys
2024-09-10T07:50:39.315Z P:19096 T:20408] SyncManagerImpl::ConfigureSyncer,Types to download: Passwords, Encryption Keys
2024-09-10T07:50:39.754Z P:19096 T:3728] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 2
2024-09-10T07:50:39.754Z P:19096 T:3728] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 2 and next configuring types are: Bookmarks
2024-09-10T07:50:39.754Z P:19096 T:3728] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T07:50:39.754Z P:19096 T:20408] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T07:50:39.754Z P:19096 T:3728] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 1
2024-09-10T07:50:39.759Z P:19096 T:3728] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 1 and next configuring types are: Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, User Consents, Web Apps, Collection, Edge Hub App Usage, Edge Tab Group, Edge Wallet
2024-09-10T07:50:39.759Z P:19096 T:3728] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T07:50:39.759Z P:19096 T:20408] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T07:50:39.759Z P:19096 T:3728] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 0
2024-09-10T07:50:39.765Z P:19096 T:3728] SyncServiceImpl::OnConfigureDone,Configure DataTypeManager with: Ok
2024-09-10T07:50:41.263Z P:19096 T:5408] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T07:50:48.306Z P:19096 T:20408] Commit::PostAndProcessResponse,Process Preferences: Success
2024-09-10T08:00:38.344Z P:19096 T:3728] SyncServiceImpl::ResetEngine,Reset engine with reason: 0
2024-09-10T08:01:13.702Z P:17444 T:19324] SyncServiceImpl::Initialize,SyncState after authenticated was: FeatureCanStart
2024-09-10T08:01:15.507Z P:17444 T:19324] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-10T08:01:15.507Z P:17444 T:19324] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-10T08:01:15.507Z P:17444 T:19324] SyncServiceImpl::CredentialsChangedForKeyData,Credentials changed for: EdgeSyncKeyDataScope
2024-09-10T08:01:15.775Z P:17444 T:19324] SyncServiceImpl::TryStartImpl,Try to start sync engine
2024-09-10T08:01:15.777Z P:17444 T:20496] SyncManagerImpl::ConfigureSyncer,Types to download: Encryption Keys
2024-09-10T08:01:15.868Z P:17444 T:19324] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-10T08:01:15.868Z P:17444 T:19324] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-10T08:01:15.868Z P:17444 T:19324] SyncServiceImpl::CredentialsChanged,Credentials changed for: EdgeSyncScopeNew
2024-09-10T08:01:16.606Z P:17444 T:19324] SyncServiceImpl::OnEngineInitialized,Initialize engine with: Success
2024-09-10T08:01:16.617Z P:17444 T:19324] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: Passwords, Autofill Profiles, Autofill
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Bookmarks: success
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Bookmarks
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Preferences
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Typed URLs
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Extensions
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Sessions
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Extension settings
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: History Delete Directives
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Device Info
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: User Consents
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Send Tab To Self
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Web Apps
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Collection
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Edge E Drop
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Hub App Usage
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Tab Group
2024-09-10T08:01:16.618Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Wallet
2024-09-10T08:01:16.631Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Preferences: success
2024-09-10T08:01:16.631Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Extensions: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Typed URLs: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Extension settings: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load History Delete Directives: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Device Info: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load User Consents: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Send Tab To Self: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Web Apps: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Collection: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Edge Hub App Usage: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Edge E Drop: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Edge Tab Group: success
2024-09-10T08:01:16.632Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Edge Wallet: success
2024-09-10T08:01:16.649Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Sessions: success
2024-09-10T08:01:16.649Z P:17444 T:19324] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-10T08:01:16.650Z P:17444 T:19324] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-10T08:01:16.650Z P:17444 T:19324] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T08:01:17.126Z P:17444 T:2708] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T08:01:17.135Z P:17444 T:19324] DataTypeManagerImpl::ConfigurationCompleted,Need reconfigure with failed types: 
2024-09-10T08:01:17.135Z P:17444 T:19324] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Passwords, Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: 
2024-09-10T08:01:17.135Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Passwords
2024-09-10T08:01:17.135Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill Profiles
2024-09-10T08:01:17.135Z P:17444 T:19324] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill
2024-09-10T08:01:17.136Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Passwords: success
2024-09-10T08:01:17.136Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Autofill Profiles: success
2024-09-10T08:01:17.136Z P:17444 T:19324] ModelLoadManager::ModelLoadCallback,Load Autofill: success
2024-09-10T08:01:17.136Z P:17444 T:19324] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-10T08:01:17.136Z P:17444 T:19324] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-10T08:01:17.136Z P:17444 T:19324] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T08:01:17.137Z P:17444 T:21100] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T08:01:17.139Z P:17444 T:19324] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 3
2024-09-10T08:01:17.139Z P:17444 T:19324] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 3 and next configuring types are: Preferences, Passwords, Device Info, Send Tab To Self, Edge E Drop
2024-09-10T08:01:17.139Z P:17444 T:19324] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: Passwords, Encryption Keys
2024-09-10T08:01:17.139Z P:17444 T:21100] SyncManagerImpl::ConfigureSyncer,Types to download: Passwords, Encryption Keys
2024-09-10T08:01:17.690Z P:17444 T:19324] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 2
2024-09-10T08:01:17.690Z P:17444 T:19324] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 2 and next configuring types are: Bookmarks
2024-09-10T08:01:17.691Z P:17444 T:19324] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T08:01:17.691Z P:17444 T:2708] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T08:01:17.695Z P:17444 T:19324] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 1
2024-09-10T08:01:17.701Z P:17444 T:19324] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 1 and next configuring types are: Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, User Consents, Web Apps, Collection, Edge Hub App Usage, Edge Tab Group, Edge Wallet
2024-09-10T08:01:17.701Z P:17444 T:19324] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T08:01:17.701Z P:17444 T:2708] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T08:01:17.701Z P:17444 T:19324] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 0
2024-09-10T08:01:17.708Z P:17444 T:19324] SyncServiceImpl::OnConfigureDone,Configure DataTypeManager with: Ok
2024-09-10T08:01:20.081Z P:17444 T:2708] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:01:32.621Z P:17444 T:2708] Commit::PostAndProcessResponse,Process Preferences: Success
2024-09-10T08:03:01.469Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:03:35.564Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:06:49.307Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:08:14.180Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:09:39.458Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:10:18.273Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:11:10.778Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:11:44.339Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:12:20.899Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:13:29.947Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:14:09.393Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:14:42.049Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:15:49.256Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:17:03.424Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:17:37.171Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:18:13.697Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:19:16.038Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:24:55.912Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:26:45.561Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:28:44.288Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:30:22.386Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:30:57.588Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:35:26.341Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:50:40.049Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:51:26.711Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:55:13.287Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T08:56:14.488Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T09:06:01.336Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T09:07:06.920Z P:17444 T:20496] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T09:58:20.718Z P:17444 T:20496] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: Network error (ERR_NAME_NOT_RESOLVED)
2024-09-10T09:58:20.719Z P:17444 T:20496] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: Success
2024-09-10T10:18:24.185Z P:17444 T:20496] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: Network error (ERR_NAME_NOT_RESOLVED)
2024-09-10T10:18:24.186Z P:17444 T:20496] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: Success
2024-09-10T10:33:24.244Z P:17444 T:20496] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: Network error (ERR_NAME_NOT_RESOLVED)
2024-09-10T10:33:24.245Z P:17444 T:20496] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: Success
2024-09-10T10:37:07.936Z P:17444 T:19324] SyncServiceImpl::ResetEngine,Reset engine with reason: 0
2024-09-10T14:46:53.416Z P:9748 T:12528] SyncServiceImpl::Initialize,SyncState after authenticated was: FeatureCanStart
2024-09-10T14:46:55.769Z P:9748 T:12528] SyncServiceImpl::TryStartImpl,Try to start sync engine
2024-09-10T14:46:55.774Z P:9748 T:6316] SyncManagerImpl::ConfigureSyncer,Types to download: Encryption Keys
2024-09-10T14:46:55.890Z P:9748 T:12528] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-10T14:46:55.890Z P:9748 T:12528] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-10T14:46:55.890Z P:9748 T:12528] SyncServiceImpl::CredentialsChanged,Credentials changed for: EdgeSyncScopeNew
2024-09-10T14:46:55.979Z P:9748 T:12528] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-10T14:46:55.979Z P:9748 T:12528] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-10T14:46:55.979Z P:9748 T:12528] SyncServiceImpl::CredentialsChangedForKeyData,Credentials changed for: EdgeSyncKeyDataScope
2024-09-10T14:46:56.464Z P:9748 T:12528] SyncServiceImpl::OnEngineInitialized,Initialize engine with: Success
